sample_id,canonical_drug_id,pred_xgb,pred_residualmlp,pred_gcn,ensemble_score,rank,is_top100
HCC1937,2438,-0.44926825165748596,3.557645320892334,6.162439346313477,2.075147339701653,8038,False
MDA-MB-436,2113,0.8211526274681091,3.6312878131866455,2.8735382556915283,2.074670308828354,8039,False
HCC1187,1931,0.6556668877601624,2.3069424629211426,5.270076751708984,2.0739315330982206,8040,False
MDA-MB-436,1052,0.8211526274681091,3.6312878131866455,2.8667099475860596,2.07330464720726,8041,False
HCC1419,1621,0.11157553642988205,3.688840627670288,4.544337749481201,2.0713075064122677,8042,False
HCC1419,265,0.11157553642988205,3.688840627670288,4.543715476989746,2.0711830519139767,8043,False
MDA-MB-436,1403,0.8211526274681091,3.6312878131866455,2.8552048206329346,2.071003621816635,8044,False
HCC1419,269,0.11157553642988205,3.688840627670288,4.52670431137085,2.0677808187901974,8045,False
HCC1419,2038,0.11157553642988205,3.688840627670288,4.523316860198975,2.0671033285558225,8046,False
HCC1419,1378,0.11157553642988205,3.688840627670288,4.522003173828125,2.0668405912816525,8047,False
HCC1419,2057,0.11157553642988205,3.688840627670288,4.521631240844727,2.066766204684973,8048,False
HCC1419,279,0.11157553642988205,3.688840627670288,4.520543575286865,2.0665486715734005,8049,False
MDA-MB-436,1434,0.8211526274681091,3.6312878131866455,2.831866502761841,2.0663359582424166,8050,False
HCC1419,236,0.11157553642988205,3.688840627670288,4.515351295471191,2.065510215610266,8051,False
HCC1419,1530,0.11157553642988205,3.688840627670288,4.5063066482543945,2.063701286166906,8052,False
HCC1428,1243,1.1782171726226807,4.219289302825928,1.0407660007476807,2.063048577308655,8053,False
HCC1428,1416,1.1782171726226807,4.219289302825928,1.0345447063446045,2.0618043184280395,8054,False
MDA-MB-436,356,0.8211526274681091,3.6312878131866455,2.8056743144989014,2.0610975205898283,8055,False
HCC1419,1531,0.11157553642988205,3.688840627670288,4.488252639770508,2.060090484470129,8056,False
HCC1428,1128,1.1782171726226807,4.219289302825928,1.024036169052124,2.0597026109695435,8057,False
HCC1428,235,1.1782171726226807,4.219289302825928,1.0227826833724976,2.0594519138336183,8058,False
HCC1419,309,0.11157553642988205,3.688840627670288,4.479900360107422,2.058420028537512,8059,False
MDA-MB-436,1627,0.8211526274681091,3.6312878131866455,2.791654586791992,2.0582935750484466,8060,False
HCC1187,263,0.6556668877601624,2.3069424629211426,5.184812545776367,2.0568786919116975,8061,False
HCC1419,1614,0.11157553642988205,3.688840627670288,4.4656171798706055,2.0555633924901486,8062,False
MDA-MB-436,1050,0.8211526274681091,3.6312878131866455,2.774186134338379,2.054799884557724,8063,False
HCC1428,159,1.1782171726226807,4.219289302825928,0.9949737787246704,2.0538901329040526,8064,False
HCC1428,264,1.1782171726226807,4.219289302825928,0.9818885326385498,2.0512730836868287,8065,False
HCC1419,1925,0.11157553642988205,3.688840627670288,4.431870937347412,2.04881414398551,8066,False
MDA-MB-436,172,0.8211526274681091,3.6312878131866455,2.742849349975586,2.0485325276851656,8067,False
HCC1419,230,0.11157553642988205,3.688840627670288,4.4225544929504395,2.0469508551061155,8068,False
HCC1428,1242,1.1782171726226807,4.219289302825928,0.9577440023422241,2.0464441776275635,8069,False
MDA-MB-436,1014,0.8211526274681091,3.6312878131866455,2.727541208267212,2.0454708993434907,8070,False
MDA-MB-436,2039,0.8211526274681091,3.6312878131866455,2.724858045578003,2.0449342668056487,8071,False
HCC1419,1718,0.11157553642988205,3.688840627670288,4.412137508392334,2.0448674581944943,8072,False
MDA-MB-436,285,0.8211526274681091,3.6312878131866455,2.7201879024505615,2.0440002381801605,8073,False
HCC1419,1158,0.11157553642988205,3.688840627670288,4.402699947357178,2.0429799459874634,8074,False
HCC1419,192,0.11157553642988205,3.688840627670288,4.39587926864624,2.0416158102452755,8075,False
HCC1187,1852,0.6556668877601624,2.3069424629211426,5.097339630126953,2.0393841087818148,8076,False
HCC1419,333,0.11157553642988205,3.688840627670288,4.379636764526367,2.038367309421301,8077,False
HCC1419,1714,0.11157553642988205,3.688840627670288,4.378112316131592,2.038062419742346,8078,False
HCC1428,1184,1.1782171726226807,4.219289302825928,0.9149155616760254,2.037878489494324,8079,False
HCC1419,1268,0.11157553642988205,3.688840627670288,4.376141548156738,2.0376682661473753,8080,False
HCC1187,1449,0.6556668877601624,2.3069424629211426,5.081272125244141,2.036170607805252,8081,False
MDA-MB-436,1254,0.8211526274681091,3.6312878131866455,2.6805827617645264,2.0360792100429537,8082,False
HCC1428,276,1.1782171726226807,4.219289302825928,0.9056291580200195,2.0360212087631226,8083,False
MDA-MB-436,1185,0.8211526274681091,3.6312878131866455,2.677622079849243,2.0354870736598967,8084,False
HCC1428,1179,1.1782171726226807,4.219289302825928,0.9017765522003174,2.035250687599182,8085,False
MDA-MB-436,257,0.8211526274681091,3.6312878131866455,2.6721608638763428,2.0343948304653168,8086,False
HCC1419,253,0.11157553642988205,3.688840627670288,4.358622074127197,2.034164371341467,8087,False
MDA-MB-436,1023,0.8211526274681091,3.6312878131866455,2.6691181659698486,2.033786290884018,8088,False
HCC1187,447,0.6556668877601624,2.3069424629211426,5.066370964050293,2.0331903755664826,8089,False
HCC1187,2002,0.6556668877601624,2.3069424629211426,5.064862251281738,2.032888633012772,8090,False
HCC1187,1047,0.6556668877601624,2.3069424629211426,5.052119255065918,2.0303400337696074,8091,False
HCC1419,1131,0.11157553642988205,3.688840627670288,4.338694095611572,2.0301787756383423,8092,False
HCC1428,1368,1.1782171726226807,4.219289302825928,0.8734679222106934,2.0295889616012572,8093,False
HCC1419,1928,0.11157553642988205,3.688840627670288,4.327785491943359,2.0279970549046995,8094,False
HCC1419,1854,0.11157553642988205,3.688840627670288,4.319011211395264,2.0262421987950803,8095,False
HCC1428,1459,1.1782171726226807,4.219289302825928,0.8556027412414551,2.0260159254074095,8096,False
HCC1187,1806,0.6556668877601624,2.3069424629211426,5.027519226074219,2.0254200279712675,8097,False
HCC1428,1068,1.1782171726226807,4.219289302825928,0.8488768339157104,2.0246707439422607,8098,False
HCC1187,2361,0.6556668877601624,2.3069424629211426,5.0237135887146,2.024658900499344,8099,False
HCC1419,1998,0.11157553642988205,3.688840627670288,4.298876762390137,2.022215308994055,8100,False
HCC1419,2110,0.11157553642988205,3.688840627670288,4.297388553619385,2.0219176672399044,8101,False
MDA-MB-436,1803,0.8211526274681091,3.6312878131866455,2.602027416229248,2.020368140935898,8102,False
HCC1187,193,0.6556668877601624,2.3069424629211426,5.0009765625,2.0201114952564243,8103,False
HCC1419,294,0.11157553642988205,3.688840627670288,4.287806987762451,2.0200013540685178,8104,False
HCC1187,1635,0.6556668877601624,2.3069424629211426,4.994698524475098,2.0188558876514437,8105,False
